431,2023-11-30 00:00:00,MQ1,0,1730,8,20,17,20
432,2023-12-01 00:00:00,FQ3,0,1980,8,20,15,0
433,2023-12-01 00:00:00,MQ1,0,1750,8,20,17,20
434,2023-12-04 00:00:00,FQ3,0,1950,8,20,15,0
435,2023-12-04 00:00:00,MQ1,0,1600,8,20,17,20
436,2023-12-05 00:00:00,FQ3,0,50,8,20,8,29
437,2023-12-05 00:00:00,MQ1,0,750,8,20,12,0
438,2023-12-08 00:00:00,FQ2,0,800,15,10,17,20
439,2023-12-08 00:00:00,FQ1,0,650,15,10,17,20
440,2023-12-09 00:00:00,FQ2,0,1700,12,40,17,20
441,2023-12-11 00:00:00,FQ2,0,850,15,10,17,20
442,2023-12-11 00:00:00,FQ1,0,150,16,45,17,20
443,2023-12-12 00:00:00,FQ2,0,1250,8,20,12,0
444,2023-12-20 00:00:00,FQ1,0,600,15,10,17,20
445,2024-02-02 00:00:00,FQ7,0,850,14,15,17,20
446,2024-02-05 00:00:00,FQ7,0,2300,8,20,16,50
447,2024-02-06 00:00:00,FQ7,0,950,13,55,17,20
448,2024-02-07 00:00:00,FQ7,0,1300,12,40,17,20
449,2024-05-07 00:00:00,FQ6,0,1200,9,0,13,40
450,2024-05-08 00:00:00,FQ6,0,1400,8,26,13,40
451,2024-05-09 00:00:00,FQ6,0,1420,8,25,13,40
452,2024-05-10 00:00:00,FQ6,0,1260,9,10,13,40
453,2024-05-13 00:00:00,FQ6,0,1400,8,26,13,40
454,2024-05-31 00:00:00,FQ2,0,1700,12,40,17,20
455,2024-06-06 00:00:00,FQ2,0,2934,8,25,17,20
456,2024-06-11 00:00:00,FQ2,0,800,15,15,17,20
457,2024-06-13 00:00:00,FQ6,0,1900,8,25,15,0
458,2024-06-13 00:00:00,FQ2,0,3000,8,25,17,20
459,2024-07-06 00:00:00,FQ2,0,500,15,50,17,20
460,2024-07-16 00:00:00,FQ2,0,800,15,10,17,20
461,2024-07-17 00:00:00,FQ6,0,1300,9,45,15,0
462,2024-07-18 00:00:00,FQ2,0,1000,14,30,17,20
463,2024-07-19 00:00:00,FQ1,0,800,14,2,17,20
464,2024-07-19 00:00:00,FQ2,0,600,8,25,10,0
465,2024-07-19 00:00:00,FQ2,0,1100,14,2,17,20
466,2024-07-20 00:00:00,FQ2,0,1700,12,40,17,20
467,2024-07-22 00:00:00,FQ6,0,2705,8,33,17,20
468,2024-07-22 00:00:00,FQ2,0,2900,8,33,17,0
469,,,0,,,,,
470,,,0,,,,,
471,,,0,,,,,
472,,,0,,,,,
473,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
,,,0,,,,,
